id_str,pos,neg
596025074823598080,0.5310782037,0.4689217963
596620984536412160,0.473529167333,0.526470832667
596428828181975041,0.5661140517,0.4338859483
594608103657742336,0.64158387025,0.35841612975
595675160524562432,0.53108103,0.46891897
595457157451141120,0.5542818775,0.4457181225
596390423796568064,0.470560401167,0.529439598833
596015979374645248,0.3632077066,0.6367922934
596735710591352832,0.4994813545,0.5005186455
596549395358818304,0.42722054675,0.57277945325
596639789996253184,0.2855961715,0.7144038285
596432429759340544,0.466938148625,0.533061851375
596342061709668352,0.42227881925,0.57772118075
594287835852726273,0.476707391714,0.523292608286
596622200515522561,0.563891135933,0.436108864067
596344270149259264,0.627200145375,0.372799854625
595200174911291392,0.2855961715,0.7144038285
596310112966443009,0.2855961715,0.7144038285
596555241950158848,0.359770872643,0.640229127357
596529607500771328,0.424958484,0.575041516
596278578263764993,0.6127546405,0.3872453595
596674435442151424,0.511038247357,0.488961752643
596585553933541376,0.32688042175,0.67311957825
596291892096180224,0.474465893375,0.525534106625
595886484953165824,0.225852447,0.774147553
595579213916307456,0.2855961715,0.7144038285
596601344162603008,0.625293051375,0.374706948625
596566282880851968,0.2855961715,0.7144038285
596640692220268545,0.42776415725,0.57223584275
596562189651202049,0.511036052139,0.488963947861
596384284723826688,0.2855961715,0.7144038285
595021277615689728,0.59447967125,0.40552032875
596589553902845952,0.70477184575,0.29522815425
595627000179662849,0.610471656167,0.389528343833
596647432072646657,0.44084623475,0.55915376525
596452090500796416,0.5937891452,0.4062108548
595330433560215553,0.437680597286,0.562319402714
596249510969507841,0.600244302875,0.399755697125
596404315448803330,0.438924030667,0.561075969333
596740020716838913,0.447929197,0.552070803
596642901775507456,0.5477360715,0.4522639285
596492887090659329,0.5588588215,0.4411411785
596334279505932289,0.363221203125,0.636778796875
596005715736719360,0.2855961715,0.7144038285
595916135436025856,0.486088144875,0.513911855125
594393632318193665,0.5877876225,0.4122123775
596291618350718976,0.363221203125,0.636778796875
596614400624177152,0.544262693292,0.455737306708
594621084428795904,0.476707391714,0.523292608286
596680864819507200,0.431836517583,0.568163482417
596419682049073154,0.577859979583,0.422140020417
596421154757304320,0.37461103875,0.62538896125
594261407966883840,0.476707391714,0.523292608286
596329109770338304,0.437327612071,0.562672387929
596588537073512448,0.555705521625,0.444294478375
596643073993658369,0.5477360715,0.4522639285
594275886939164673,0.476707391714,0.523292608286
594226614419992576,0.5131369326,0.4868630674
596590947653296129,0.586867746167,0.413132253833
596684855322222592,0.606919696167,0.393080303833
595739793465671680,0.2855961715,0.7144038285
596336603913650176,0.42227881925,0.57772118075
595865461214019584,0.462288029722,0.537711970278
595837403799166977,0.626005764937,0.373994235063
596369776693379072,0.3611788405,0.6388211595
595918716308627456,0.18587949575,0.81412050425
596727274101170176,0.437175019778,0.562824980222
595877175015899136,0.2855961715,0.7144038285
596571043977891840,0.554705401429,0.445294598571
596560591612977153,0.386789940536,0.613210059464
596579459765051392,0.479661933583,0.520338066417
596583813880373248,0.410857121217,0.589142878783
596551087164956672,0.52949362405,0.47050637595
595871453893009408,0.593803195,0.406196805
596637706274414592,0.54025622685,0.45974377315
594566025430978561,0.2855961715,0.7144038285
596505518824398848,0.42722054675,0.57277945325
596208383683858432,0.438416052375,0.561583947625
596261831452295168,0.2855961715,0.7144038285
595927561244385280,0.33198654125,0.66801345875
595864866403024897,0.467839701833,0.532160298167
596338754283040768,0.452947205375,0.547052794625
594991913029111808,0.696514756583,0.303485243417
596349902512259072,0.2855961715,0.7144038285
595871322716151808,0.5300531053,0.4699468947
596650660554264578,0.421034354167,0.578965645833
596373072397127681,0.5117153741,0.4882846259
594544722707927040,0.575573573,0.424426427
596403101424295937,0.571717669937,0.428282330063
596717942823395329,0.372551705833,0.627448294167
595647836211011585,0.446248571562,0.553751428438
595635810185179136,0.631333905,0.368666095
596104717400412160,0.8243832365,0.1756167635
596356985936805889,0.501281761889,0.498718238111
595557906830888962,0.501944375375,0.498055624625
596211928156000256,0.2855961715,0.7144038285
594609017621749760,0.42227881925,0.57772118075
596517851487408128,0.30295975075,0.69704024925
596056807954522112,0.2855961715,0.7144038285
596354976294797312,0.356450620625,0.643549379375
596620364903493633,0.59788127325,0.40211872675
596351680528183297,0.509190562717,0.490809437283
596532832886870018,0.380012421667,0.619987578333
594937470539702272,0.490333248375,0.509666751625
595930680787390464,0.4885547383,0.5114452617
596621221963243523,0.39978342175,0.60021657825
596229306319273984,0.551246691437,0.448753308563
594550526139887616,0.5017181215,0.4982818785
596425366824157184,0.6051650765,0.3948349235
595538997574770688,0.429673487806,0.570326512194
596309998529024000,0.363221203125,0.636778796875
596420802817466371,0.40752439775,0.59247560225
596629401099460608,0.431836517583,0.568163482417
596336342742802433,0.363221203125,0.636778796875
596323284871999488,0.627200145375,0.372799854625
596251105014714368,0.4611748945,0.5388251055
596657787293278208,0.4213647891,0.5786352109
596570940542218240,0.490620143125,0.509379856875
596681614421295104,0.594255275917,0.405744724083
596668182674448384,0.429307446833,0.570692553167
594963225160065025,0.506336514333,0.493663485667
596057418888572928,0.42227881925,0.57772118075
595785241136144385,0.347504124,0.652495876
596674391234183168,0.542765928125,0.457234071875
596631696709156866,0.284485149667,0.715514850333
596631782600122368,0.5684758165,0.4315241835
596327034185490434,0.3372396106,0.6627603894
596406758828056577,0.508759665667,0.491240334333
596729838586765312,0.631333905,0.368666095
596535408030265344,0.3853852155,0.6146147845
596501379247697921,0.563492377333,0.436507622667
596791409253953537,0.37491483025,0.62508516975
596241069865566209,0.467839701833,0.532160298167
596274480693026816,0.2855961715,0.7144038285
596295172473913344,0.2855961715,0.7144038285
596642453886730240,0.5477360715,0.4522639285
595955309350416385,0.485907444333,0.514092555667
594648525197090816,0.50974107,0.49025893
596578829793153025,0.442481772125,0.557518227875
596313260003033088,0.363221203125,0.636778796875
596029420403560448,0.449297852542,0.550702147458
596609523185516546,0.732118821667,0.267881178333
595663637215387650,0.5027944201,0.4972055799
594558095621238784,0.489652497812,0.510347502188
594596769033519104,0.688449063714,0.311550936286
596089109044666368,0.467839701833,0.532160298167
596518074959945728,0.61233139525,0.38766860475
595647941311930368,0.4794700385,0.5205299615
596690759442681856,0.2855961715,0.7144038285
594602987592544257,0.315032527125,0.684967472875
594494470525157376,0.998406392,0.001593608
596426024159698946,0.5064403505,0.4935596495
595899767646982145,0.396633309062,0.603366690937
596574742691389440,0.3872929165,0.6127070835
596621343925350400,0.60530665525,0.39469334475
596695301748105216,0.517557768625,0.482442231375
596671761430745088,0.517557768625,0.482442231375
596479593260908545,0.72822606475,0.27177393525
596588899612393472,0.612896398021,0.387103601979
596699470747803648,0.483461500167,0.516538499833
596505079164903424,0.42722054675,0.57277945325
596237046622134272,0.262220861667,0.737779138333
596569537941741568,0.468985507472,0.531014492528
596594987174862848,0.37391042525,0.62608957475
596656772598898688,0.5043665564,0.4956334436
596291702152962049,0.363221203125,0.636778796875
596678630606032896,0.568885000667,0.431114999333
596347081733894145,0.2855961715,0.7144038285
596722012774486016,0.514262523167,0.485737476833
596778894855905280,0.443031852,0.556968148
596669657462935552,0.385367202,0.614632798
596294022697725954,0.363221203125,0.636778796875
596242635414712321,0.304711568167,0.695288431833
594608278891528194,0.66160079975,0.33839920025
595883997793787904,0.479015432083,0.520984567917
596783869078147074,0.3890135518,0.6109864482
594826930664448000,0.343673920917,0.656326079083
595165629944049664,0.559149329556,0.440850670444
595719786706935808,0.443385378063,0.556614621937
596452748431912961,0.361659475417,0.638340524583
594183837581717504,0.64158387025,0.35841612975
594204142328942592,0.6131218215,0.3868781785
595130266206806016,0.412341302125,0.587658697875
596480279818182656,0.577414622562,0.422585377437
596036194795913216,0.33870594225,0.66129405775
596649755909955585,0.603000485,0.396999515
596564947527696384,0.42722054675,0.57277945325
596019918170148865,0.2855961715,0.7144038285
596642471456673792,0.5477360715,0.4522639285
596642829486657536,0.2821036655,0.7178963345
596506651449917440,0.631333905,0.368666095
596817054918914049,0.529277225875,0.470722774125
595012530910535680,0.357608291188,0.642391708812
596327870391316480,0.363221203125,0.636778796875
596325780516397057,0.2855961715,0.7144038285
